index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
1186,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=118, India ,2019-07-13,If you love Apple then it totally makes sense.,5.0 out of 5 stars,Apple,Chitrak,It’s a good buy ...
1187,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=118, India ,2020-04-17,Its an average phone and complete wastage of money.,1.0 out of 5 stars,Apple,amit kumar,Pathetic Phone ever made by Apple
1188,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=118, India ,2019-10-05,Bang for the money,5.0 out of 5 stars,Apple,C.S.P,Best
1189,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=118, India ,2019-11-26,Beautiful product....,4.0 out of 5 stars,Apple,Amazon Customer,Beautiful
1190,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-05-21,"The phone is overall good. Its a bit heavy than other iPhones but still the battery capacity, the screen resolution are well upto the mark",4.0 out of 5 stars,Apple,Utkarsh Singh,Good Phone
1191,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-08-16,"If have budget then definitely go for it.best part of this phone is that it contains A12 Bionic chip, which takes the experience to whole new level.",5.0 out of 5 stars,Apple,Amazon Customer,Awesome
1192,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-10-11,I am having issues with the sim lot getting not detected intermittently. Causing major issues for myself,3.0 out of 5 stars,Apple,Shaik zameeruddin,Average
1193,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-10-10,the phone is awesome.battery is perfect and the camera is magnificent.its photos are like the photos of dslr.sound is also very good.build quality is also best.red color looks awesome,5.0 out of 5 stars,Apple,abhishek,in love with the phone
1194,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2020-01-28,Amazon is amazing! Super price and delivery. Using it without issues. I extended the warranty at Apple service.,5.0 out of 5 stars,Apple,Suraj Singh,Hot deal great product
1195,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-12-07,Very nice product.  Delivery was quick.  Very happy with the product,5.0 out of 5 stars,Apple,Biswadip Shome,Great Product
1196,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2020-02-24,Got a Nice deal of this superb phone. It's a worth for money deal.,5.0 out of 5 stars,Apple,Amazon Customer,Nice dael
1197,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-07-10,What to say about . 🥰 excellent phone with amazing battery backup,5.0 out of 5 stars,Apple,Jasim,Excellent Phone. Love it.
1198,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-10-16,"over all excellent my videw ,",5.0 out of 5 stars,Apple,Amazon Customer,"this phone is good under 30000, XR 128gb,"
1199,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=119, India ,2019-08-24,Camera quality not as per the expectation better to buy 1 plus variants.,1.0 out of 5 stars,Apple,Sunny,Not worthy
1200,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2020-03-09,Good phone for pictures and very handy and compact to use not like big phones in hand ...but the battery life was not so grate ...overall very good phone to have,4.0 out of 5 stars,Apple,sunil kumar,Good choice
1201,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2019-10-01,100% orignal prodecut sell Amazon. Time to deleverd prodecut. Best price 38k provide amzone in great Indian sell. Always my trustable  online wapsite is amzone .,5.0 out of 5 stars,Apple,Manish G.,iPhone XR
1202,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2019-10-04,Nice phone but not get the bill plz sent it,4.0 out of 5 stars,Apple,Kamini bhargava,Nice
1203,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2019-10-27,Awesome mobile,5.0 out of 5 stars,Apple,UDAY,Awesome mobile
1204,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2019-11-12,Outstanding Camera,5.0 out of 5 stars,Apple,a  d a ratnam,Happy User
1205,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2020-01-24,Amazing I love iphone,5.0 out of 5 stars,Apple,Amit Rawat,Superb duper
1206,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2019-10-29,Screen 8/10 camera 10/10 speaker 11/10 build quality : awesome. Best value phone and best in market and last but not least it is Apple,5.0 out of 5 stars,Apple,shubham chauhan,One and only Apple
1207,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2019-07-18,Great phone at great price,5.0 out of 5 stars,Apple,satnam singh,AWESOME XR
1208,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2020-03-04,Nice phkne,5.0 out of 5 stars,Apple,N SEENIVASAN,Always ULTIMATE
1209,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=120, India ,2019-07-21,1st time I had purchsed my iphone online. It was delivered on time and is working fine.,5.0 out of 5 stars,Apple,Amit Verma,Love it
1210,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-10-20,Good price & quick delivery!! As alway apple  product as of best quality.,5.0 out of 5 stars,Apple,Nilesh Kshirsagar,Nice
1211,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2020-02-07,"using this phone is really satisfying for that price its worth it it contains its pros and cons, but it is good and can adjusted to daily use.",5.0 out of 5 stars,Apple,Dharaninandakumar,good phone
1212,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-11-01,I upgraded from my I phone 6 - & this XR is a real step up - everything in the phone is much much better,5.0 out of 5 stars,Apple,Imraan S.,great phone - got it a fab price
1213,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-10-28,Loved it,5.0 out of 5 stars,Apple,VINITH,An apple fan
1214,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-10-11,Power adopter should be given fast charger..,3.0 out of 5 stars,Apple,Saikrishna G,Good battery life but no fast charger given
1215,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-09-30,Left speaker is not working,2.0 out of 5 stars,Apple,Suma,iPhone XR
1216,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-11-14,Worst model in iPhone series. Poor battery performance and charging will take couple of hours  and voice calls are too noisy... This is not review this is my experience.,1.0 out of 5 stars,Apple,manjunathreddy,Worst model in iphone series
1217,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-11-10,Great phone. I have using this phone for a month now. Battery life is better than other iPhones. Camera is very good.,5.0 out of 5 stars,Apple,prasanna,Awesome phone
1218,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-08-22,There is no figure print sensor but i am very happy with face unlock feature,5.0 out of 5 stars,Apple,Amazon Customer,Awesome device
1219,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=121, India ,2019-05-30,"If you want an iPhone but don’t want to spend on XS or XS Max, then blindly go for it!",5.0 out of 5 stars,Apple,Arun Raghupathy,Amazing product!
1220,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-10-11,It is good for nothing.the worst ever product I have seen in my lifetime,1.0 out of 5 stars,Apple,Nazia,Cheated by amazon
1221,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-10-01,One of the best phones in this price range!,5.0 out of 5 stars,Apple,Dr Deril Joseph,Just amazing!
1222,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-11-30,Can't believe an iPhone can give good battery life. Overall great phone,5.0 out of 5 stars,Apple,rahul singh,Great
1223,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2020-03-01,Masterpiece from Apple,5.0 out of 5 stars,Apple,Kemparaj,Masterpiece from Apple
1224,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-11-08,Great phone with all the required features no need to spend much money for other phones xR is only enough for all my needs,5.0 out of 5 stars,Apple,Suraj,Fantastic phone
1225,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-12-04,My adapter is not working!!,1.0 out of 5 stars,Apple,ARJUN SHARMA,Charger is not working
1226,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-11-18,Amazing phone,5.0 out of 5 stars,Apple,sarah devi,Love the red colour!
1227,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-11-18,Price is very good,5.0 out of 5 stars,Apple,Poojan Patel,Value for money
1228,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2019-10-07,Heating persists..,4.0 out of 5 stars,Apple,Satyam,Heating issue in iphone xr
1229,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=122, India ,2020-01-29,Superb,5.0 out of 5 stars,Apple,Amazon Customer,Good
1230,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2019-05-09,Overall good Experience ; switching from iphone6 to iPhone xR was really worth the buy.,5.0 out of 5 stars,Apple,Ayaan,Best Version and screen among all Iphones.
1231,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2019-11-10,The phone is a bit slow while switching data plans between the two connected sim.,2.0 out of 5 stars,Apple,saurabh,Not that great experience
1232,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2019-06-02,No need to say about an iPhone. This is the best of all iPhones that I have ever used. Buying it from Amazon is another enjoyment. Thank you.,5.0 out of 5 stars,Apple,Venkatesan K,Best ever iPhone
1233,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2019-12-19,Great product but little one day delay delivery,5.0 out of 5 stars,Apple,Palaniappan S,XR
1234,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2019-07-16,"Ultimate phone, red color",5.0 out of 5 stars,Apple,Amazon Customer,Best phone
1235,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2020-03-03,Their is no issue in screen gaming is super dope .,5.0 out of 5 stars,Apple,Jaspreet Bedi,ITS APPLE AT JUST 50K
1236,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2020-02-24,Go for one plus 7 pro. It's a great deal. I hv both and I can assure u. iPhones can't beat one plus.,4.0 out of 5 stars,Apple,KISHOR,Apple is good but one plus is best.
1237,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2019-10-06,My first IPhone and I am in love with it..,5.0 out of 5 stars,Apple,Madhavi,First IPhone
1238,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2020-02-24,Excellent phone....money’s worth,5.0 out of 5 stars,Apple,Arun Arora,Excellent phone
1239,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=123, India ,2019-10-30,Best battery backup good camera its a value worth but voice call quality is very low mic is not working properly the person on the other end cant hear me clearly,5.0 out of 5 stars,Apple,vishnu tk,One of apple’s best fon
1240,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=124, India ,2019-11-03,Got it for good deal..,5.0 out of 5 stars,Apple,raghavendra,Good
1241,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=124, India ,2019-11-20,battery life what i liked about the product,4.0 out of 5 stars,Apple,Sahil jain,"Not a worthy even at 42,900"
1242,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=124, India ,2019-09-09,Good value worth it,5.0 out of 5 stars,Apple,RISHIKESH SINGH,best i phone
1243,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=124, India ,2020-02-05,"It's a good mobile phone but comes with a 5 watt slow charger but mobile supports fast charging, it should come with a fast charger",5.0 out of 5 stars,Apple,Lokesh Ghatode,Charger
1244,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=124, India ,2019-07-31,So far enjoying this product. Luckily I could grab this phone on offer for 48k along with offer applied during prime day. First time using an apple product and I am very happy,4.0 out of 5 stars,Apple,Uthra,Amazing phone  for this price tag from apple
