Field Comm,Delta,Reporting Unit,Location,Capability,Component,Squadron Type,Mission,Task Number,Task Title,Task Full Name,MET Display Title,,MET Analytics Series,MET Analytics Code,MET Analytics Name,MET Analytics Sort,MET Measure Full Name,Measure,Criteria Met,REMARK
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.3.1,Generate and Disseminate Missile Defense Sensor Data,SFSN 3.4.3.1 - Generate and Disseminate Missile Defense Sensor Data,Generate and Disseminate Missile Defense Sensor Data,,X,X518,Other functional based standards,13,X518 - Track missiles in sensor coverage,Track missiles in sensor coverage,Y,Standards related to Track missiles in sensor coverage are met or exceeded. This specifically pertains to the measure: 'Track missiles in sensor coverage'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.2.1,"Generate, Disseminate, and Report  Missile Warning Sensor Data","SFSN 3.4.2.1 - Generate, Disseminate, and Report  Missile Warning Sensor Data","Generate, Disseminate, and Report  Missile Warning Sensor Data",,X,X519,Other functional based standards,13,X519 - Track weapon system competencies of crew force,Track weapon system competencies of crew force,Y,X519 - Standards related to Track weapon system competencies of crew force are met or exceeded. This specifically pertains to the measure: 'Track weapon system competencies of crew force'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.3.1,Generate and Disseminate Missile Defense Sensor Data,SFSN 3.4.3.1 - Generate and Disseminate Missile Defense Sensor Data,Generate and Disseminate Missile Defense Sensor Data,,X,X531,Other functional based standards,13,X531 - Unit has sufficient funding and resources available for contract support,Unit has sufficient funding and resources available for contract support,Y,Standards related to Unit has sufficient funding and resources available for contract support are met or exceeded. This specifically pertains to the measure: 'Unit has sufficient funding and resources available for contract support'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFTA 7.4.2.1,Training and Crew Force Management,SFTA 7.4.2.1 - Training and Crew Force Management,Training and Crew Force Management,,P,P011,Personnel,1,P011 - Of crew force of mission ready personnel maintained,Of crew force of mission ready personnel maintained,N,Personnel readiness is below expectations and needs improvement. This specifically pertains to the measure: 'Of crew force of mission ready personnel maintained'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.2.1,"Generate, Disseminate, and Report  Missile Warning Sensor Data","SFSN 3.4.2.1 - Generate, Disseminate, and Report  Missile Warning Sensor Data","Generate, Disseminate, and Report  Missile Warning Sensor Data",,R,R004,Equipment Condition,4,R004 - Of time available to support during scheduled up time,Of time available to support during scheduled up time,N,"Equipment readiness is optimal, enabling seamless operations. This specifically pertains to the measure: 'Of time available to support during scheduled up time'."
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.3.1,Generate and Disseminate Missile Defense Sensor Data,SFSN 3.4.3.1 - Generate and Disseminate Missile Defense Sensor Data,Generate and Disseminate Missile Defense Sensor Data,,R,R004,Equipment Condition,4,R004 - Of time available to support during scheduled up time,Of time available to support during scheduled up time,N,"Equipment readiness is optimal, enabling seamless operations. This specifically pertains to the measure: 'Of time available to support during scheduled up time'."
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFTA 3.5.2.6.2.1,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,SFTA 3.5.2.6.2.1 - Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,,T,T041,Training,2,T041 - Of the total number of tasks assigned by the CTL how many are able to be performed in an organic training environment,Of the total number of tasks assigned by the CTL how many are able to be performed in an organic training environment,N,T041 - Operational risks increase due to insufficient training. This specifically pertains to the measure: 'Of the total number of tasks assigned by the CTL how many are able to be performed in an organic training environment'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.2.1,"Generate, Disseminate, and Report  Missile Warning Sensor Data","SFSN 3.4.2.1 - Generate, Disseminate, and Report  Missile Warning Sensor Data","Generate, Disseminate, and Report  Missile Warning Sensor Data",,T,T041,Training,2,T041 - Of the total number of tasks assigned by the CTL how many are able to be performed in an organic training environment,Of the total number of tasks assigned by the CTL how many are able to be performed in an organic training environment,N,T041 - Operational risks increase due to insufficient training. This specifically pertains to the measure: 'Of the total number of tasks assigned by the CTL how many are able to be performed in an organic training environment'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFTA 7.4.2.1,Training and Crew Force Management,SFTA 7.4.2.1 - Training and Crew Force Management,Training and Crew Force Management,,T,T057,Training,2,T057 - Provide operator currency training,Provide operator currency training,N,T057 - Additional training resources are required to meet objectives. This specifically pertains to the measure: 'Provide operator currency training'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Reserve,Force Generation,Core,SFTA 7.4.2.1,Training and Crew Force Management,SFTA 7.4.2.1 - Training and Crew Force Management,Training and Crew Force Management,,T,T063,Training,2,T063 - Provide operator upgrade training,Provide operator upgrade training,N,T063 - Training efforts need improvement to align with mission needs. This specifically pertains to the measure: 'Provide operator upgrade training'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFTA 3.5.2.6.2.1,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,SFTA 3.5.2.6.2.1 - Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,,X,X005,Other functional based standards,13,X005 - Provides or receives sufficient commercial/BOS power to sustain mission,Provides or receives sufficient commercial/BOS power to sustain mission,N,X005 - Standards related to Provides or receives sufficient commercial/BOS power to sustain mission require further attention. This specifically pertains to the measure: 'Provides or receives sufficient commercial/BOS power to sustain mission'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFTA 7.4.2.1,Training and Crew Force Management,SFTA 7.4.2.1 - Training and Crew Force Management,Training and Crew Force Management,,X,X107,Other functional based standards,13,X107 - Conduct validation of forces,Conduct validation of forces,N,X107 - Standards related to Conduct validation of forces require further attention. This specifically pertains to the measure: 'Conduct validation of forces'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.3.1,Generate and Disseminate Missile Defense Sensor Data,SFSN 3.4.3.1 - Generate and Disseminate Missile Defense Sensor Data,Generate and Disseminate Missile Defense Sensor Data,,X,X127,Other functional based standards,13,X127 - Detect missiles in sensor coverage,Detect missiles in sensor coverage,N,Standards related to Detect missiles in sensor coverage require further attention. This specifically pertains to the measure: 'Detect missiles in sensor coverage'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.2.1,"Generate, Disseminate, and Report  Missile Warning Sensor Data","SFSN 3.4.2.1 - Generate, Disseminate, and Report  Missile Warning Sensor Data","Generate, Disseminate, and Report  Missile Warning Sensor Data",,X,X281,Other functional based standards,13,X281 - Of applicable threat priority matrix items mission planned and informed by organic intelligence that MDS is designed to defeat/defend,Of applicable threat priority matrix items mission planned and informed by organic intelligence that MDS is designed to defeat/defend,N,Standards related to Of applicable threat priority matrix items mission planned and informed by organic intelligence that MDS is designed to defeat/defend require further attention. This specifically pertains to the measure: 'Of applicable threat priority matrix items mission planned and informed by organic intelligence that MDS is designed to defeat/defend'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SGAA,Active,Force Generation,Core,SFTA 3.5.2.6.2.1,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,SFTA 3.5.2.6.2.1 - Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,,X,X387,Other functional based standards,13,"X387 - Provide near real-time observations and voice reports on (super) high interest objects, fully catalogued items and uncorrelated objects from near earth to deep space orbits","Provide near real-time observations and voice reports on (super) high interest objects, fully catalogued items and uncorrelated objects from near earth to deep space orbits",N,"Standards related to Provide near real-time observations and voice reports on (super) high interest objects, fully catalogued items and uncorrelated objects from near earth to deep space orbits require further attention. This specifically pertains to the measure: 'Provide near real-time observations and voice reports on (super) high interest objects, fully catalogued items and uncorrelated objects from near earth to deep space orbits'."
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFTA 3.5.2.6.2.1,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,SFTA 3.5.2.6.2.1 - Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,Detect/Track/Identify Space-objects in support of Space-segment Space Domain Awareness,,X,X396,Other functional based standards,13,X396 - Provide space object identification (SOI) IAW tasking authority,Provide space object identification (SOI) IAW tasking authority,N,Standards related to Provide space object identification (SOI) IAW tasking authority require further attention. This specifically pertains to the measure: 'Provide space object identification (SOI) IAW tasking authority'.
SpOC,Delta 4,0007 SPACE WARNING SQ 0000,Beale Air Force Base,5SMGA,Active,Force Generation,Core,SFSN 3.4.2.1,"Generate, Disseminate, and Report  Missile Warning Sensor Data","SFSN 3.4.2.1 - Generate, Disseminate, and Report  Missile Warning Sensor Data","Generate, Disseminate, and Report  Missile Warning Sensor Data",,X,X421,Other functional based standards,13,X421 - Receive Weapons System Sustainment delivery in support of operations,Receive Weapons System Sustainment delivery in support of operations,N,Standards related to Receive Weapons System Sustainment delivery in support of operations are met or exceeded. This specifically pertains to the measure: 'Receive Weapons System Sustainment delivery in support of operations'.
